booking_id,customer_id,best_driver_id,pickup_location,drop_location,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,booking_value,service_category,skill_match_score,driver_avg_rating,customer_repeat_rate,traffic_index,temp,humidity,weather,peak_hour,success_flag
"""CNR5033041""","""CID2127618""",143,Badshahpur,Tilak Nagar,28.3932757,77.0484201,28.6365482,77.0964961,27.455480465150657,353.0,cleaning,0.768,3.59,0.0983272031823414,0.43,29.11,12.0,Clear,0,1
"""CNR9636079""","""CID4470347""",60,Janakpuri,Gurgaon Sector 56,28.6219272,77.0874757,28.4253232,77.0985157,21.88795858493207,536.0,carpentry,0.73,3.32,0.2980558687460604,0.6,29.54,9.0,Clear,0,1
"""CNR9159034""","""CID2999384""",289,Subhash Chowk,Huda City Centre,23.0524038,72.5336995,28.4593429,77.0726571,753.5394422571563,1131.0,cleaning,0.328,3.4,0.7408608271452144,0.46,30.01,26.0,Smoke,0,1
"""CNR9309364""","""CID1934717""",2,Shahdara,Shastri Nagar,28.6758661,77.2985078,28.6700885,77.1818589,11.398312781841538,285.0,electrical,0.83,2.59,0.021326415106202867,0.75,29.69,9.0,Clear,0,1
"""CNR6625933""","""CID5567035""",153,Seelampur,Subhash Chowk,28.6698165,77.2668137,23.0524038,72.5336995,783.6569210744599,106.0,moving_help,0.77,2.69,0.05186447003737906,0.44,29.7,9.0,Clear,0,1
"""CNR1250470""","""CID5714397""",254,Khan Market,Netaji Subhash Place,28.5995141,77.2259785,28.6960518,77.1526404,12.901378684778361,631.0,moving_help,0.7,3.18,0.5792707210161584,0.36,29.66,9.0,Clear,0,1
"""CNR4601371""","""CID9429494""",59,Mayur Vihar,Nawada,28.6098555,77.2926318,24.8173249,85.5179085,919.0472339573779,382.0,carpentry,0.69,1.76,0.4930921149273973,0.36,29.79,9.0,Clear,0,1
"""CNR8818232""","""CID8495071""",251,Moti Nagar,Karkarduma,28.657859,77.1424288,28.6493434,77.3060686,15.995598405227575,158.0,painting,0.42,3.1,0.9449599717134195,0.64,29.63,9.0,Clear,0,1
"""CNR7986605""","""CID4480832""",25,Anand Vihar,Ambience Mall,28.646841,77.3160332,28.5412453,77.1551082,19.614292943993465,140.0,carpentry,0.612,4.57,0.13738762182498918,0.61,29.77,9.0,Clear,0,1
"""CNR3318482""","""CID9288986""",133,Ashok Park Main,Chirag Delhi,28.6716045,77.155291,28.5381411,77.2280694,16.453496548795822,123.0,cleaning,0.536,4.73,0.12558753433450107,0.51,29.61,9.0,Clear,0,1
"""CNR8181432""","""CID5557561""",243,Mehrauli,GTB Nagar,28.5218262,77.1783232,28.6981333,77.2063998,19.795113713964394,877.0,cleaning,1.128,4.5,0.22630675562888625,0.55,29.38,9.0,Clear,0,1
"""CNR8252532""","""CID3296989""",62,Jor Bagh,Sultanpur,28.5865094,77.2125273,26.2604732,82.2380532,559.3165416972859,953.0,carpentry,0.52,3.52,0.24729314455996138,0.8,29.66,9.0,Clear,0,1
"""CNR3536211""","""CID6600612""",104,Bhikaji Cama Place,Rithala,28.5702618,77.1878709,28.7208064,77.1071813,18.49924205599863,350.0,general_maintenance,0.9,3.84,0.07867054608389303,0.5,29.52,9.0,Clear,0,1
"""CNR6880234""","""CID1610429""",78,Vatika Chowk,Raj Nagar Extension,26.8718646,80.9125355,26.898316,75.7759015,509.40669522320013,212.0,cleaning,0.61,2.38,0.014187261290536922,0.41,30.27,26.0,Clear,0,1
"""CNR6460217""","""CID4717314""",209,Connaught Place,Yamuna Bank,28.6314022,77.2193791,28.6232554,77.2678697,4.818688406345864,1849.0,cleaning,0.49,1.38,0.04267348916483269,0.95,29.66,9.0,Clear,0,1
"""CNR5673246""","""CID4203640""",105,Dwarka Mor,Netaji Subhash Place,28.61931,77.0332792,28.6960518,77.1526404,14.43808142856401,554.0,carpentry,0.84,3.96,0.25807985722327276,0.5,29.44,10.0,Clear,0,1
"""CNR5665989""","""CID5795191""",91,Mundka,New Delhi Railway Station,28.6819261,77.0308105,28.6402816,77.2204103,19.07008789863936,71.0,cleaning,0.49,4.82,0.12503296840383166,0.64,29.47,10.0,Clear,0,1
"""CNR8513044""","""CID5686059""",164,Subhash Nagar,Green Park,28.6404593,77.1051815,51.5066192,-0.1429113,6703.098520163186,153.0,carpentry,0.948,1.31,0.06722508214262475,0.85,29.61,9.0,Clear,0,1
"""CNR9099961""","""CID8905122""",115,Indirapuram,Shastri Park,28.6423908,77.3684892,28.6684339,77.2505301,11.868649042237353,209.0,general_maintenance,0.54,2.17,0.2960477149222418,0.42,29.73,9.0,Clear,0,1
"""CNR1230520""","""CID5373401""",150,IIT Delhi,Sonipat,28.5449971,77.1891506,28.9953758,77.0233627,52.62227697431047,635.0,moving_help,0.49,1.33,0.06548108618170735,0.77,29.52,9.0,Clear,0,1
"""CNR1297054""","""CID3572294""",233,Nawada,Laxmi Nagar,24.8173249,85.5179085,6.8952194,93.8898315,2182.909682746801,724.0,moving_help,0.32,1.29,0.24100125531852845,0.67,29.57,40.0,Clear,0,1
"""CNR9311313""","""CID3290114""",86,Sushant Lok,Shastri Park,28.4706634,77.0798127,28.6684339,77.2505301,27.596117610318103,150.0,carpentry,0.69,4.64,0.2999139630598743,0.6,29.22,10.0,Clear,0,1
"""CNR3558007""","""CID3220097""",28,Rohini West,Inderlok,28.7149569,77.115385,28.6727066,77.1691872,7.043540024604542,482.0,carpentry,0.64,4.53,0.4843745636437237,0.55,29.57,9.0,Clear,0,1
"""CNR5948230""","""CID9461771""",48,Chhatarpur,Paharganj,24.7606089,79.6781776,28.6414989,77.2140607,496.08197668810885,1277.0,moving_help,0.64,3.85,0.20408460890297736,0.59,29.29,20.0,Clear,0,1
"""CNR1395647""","""CID7655515""",188,Bhikaji Cama Place,Gurgaon Railway Station,28.5702618,77.1878709,28.4891009,77.0111934,19.477028562680132,158.0,cleaning,0.45599999999999996,3.59,0.2502244905737803,0.67,29.52,9.0,Clear,0,1
"""CNR7987689""","""CID4522253""",84,Laxmi Nagar,Kirti Nagar,6.8952194,93.8898315,28.6545409,77.1513605,2990.590872558573,343.0,cleaning,0.9839999999999999,3.08,0.27620734489404297,0.74,25.93,84.0,Rain,0,1
"""CNR4678996""","""CID8492408""",63,Jor Bagh,Saket,28.5865094,77.2125273,28.521168,77.2022237,7.334995468407936,402.0,moving_help,0.54,3.78,0.5773280886994652,0.79,29.66,9.0,Clear,0,1
"""CNR6336179""","""CID2881826""",2,Tughlakabad,Patel Chowk,28.5034421,77.2970508,28.6229664,77.214031,15.568370407909013,448.0,plumbing,0.38,2.59,0.023664492724568362,0.82,29.49,9.0,Clear,0,1
"""CNR4712781""","""CID9441561""",279,Indraprastha,India Gate,28.6206019,77.249551,28.6129332,77.2294928,2.1355470445421405,124.0,cleaning,0.68,3.47,0.011515107924118372,0.75,29.71,9.0,Clear,0,1
"""CNR5232695""","""CID8312699""",51,Kaushambi,Punjabi Bagh,25.5342456,81.4493567,28.672995,77.1461239,550.5865466839573,81.0,painting,0.39,1.12,0.10734463401668755,0.74,30.41,27.0,Clear,0,1
"""CNR9204714""","""CID5930590""",226,Noida Film City,Pulbangash,28.57407,77.3139374,28.664396,77.212246,14.121044298894862,1233.0,moving_help,0.34,1.36,0.04572897829403959,0.75,29.81,9.0,Clear,0,1
"""CNR1221153""","""CID2110745""",80,Indirapuram,Civil Lines Gurgaon,28.6423908,77.3684892,28.461685,77.0339023,38.36289462047096,200.0,electrical,0.732,2.76,0.10906442124200817,0.51,29.73,9.0,Clear,0,1
"""CNR8658089""","""CID9045508""",246,Sushant Lok,Basai Dhankot,28.4706634,77.0798127,28.4645841,76.9828171,9.505384052622327,1159.0,cleaning,0.792,3.15,0.26931763372406775,0.77,29.22,10.0,Clear,0,1
"""CNR9069454""","""CID9244879""",206,Vinobapuri,Peeragarhi,28.565871,77.2492973,28.6773142,77.0931024,19.646684225271255,120.0,cleaning,0.66,1.59,0.06978626557495587,0.58,29.71,9.0,Clear,0,1
"""CNR2559649""","""CID6288112""",116,Udyog Bhawan,Malviya Nagar,28.6126506,77.211843,28.5339201,77.2124474,8.754631124362994,340.0,moving_help,0.768,2.26,0.1748574493058349,0.58,29.66,9.0,Clear,0,1
"""CNR2581579""","""CID7376331""",257,Vasant Kunj,Dwarka Mor,28.5292495,77.1541335,28.61931,77.0332792,15.477802338882613,585.0,carpentry,0.528,3.69,0.2931791440450092,0.78,29.29,10.0,Clear,0,1
"""CNR6152666""","""CID6315244""",15,Huda City Centre,Old Gurgaon,28.4593429,77.0726571,28.4701448,77.0441185,3.037307515281196,579.0,cleaning,0.288,2.45,0.11394371476643883,0.43,29.17,11.0,Clear,0,1
"""CNR7811303""","""CID4141339""",217,Central Secretariat,Rajiv Chowk,28.6158758,77.2123449,28.6314022,77.2193791,1.8579663077079955,630.0,cleaning,0.54,2.26,0.528558712838582,0.56,29.66,9.0,Clear,0,1
"""CNR9513752""","""CID6418289""",43,GTB Nagar,Paschim Vihar,28.6981333,77.2063998,28.6695782,77.095956,11.231855722341328,336.0,cleaning,0.79,2.43,0.283997130412098,0.66,29.65,9.0,Clear,0,1
"""CNR1380981""","""CID6511990""",103,Khan Market,Chirag Delhi,28.5995141,77.2259785,28.5381411,77.2280694,6.827420286013256,467.0,plumbing,0.432,4.23,0.17410725187861892,0.62,29.66,9.0,Clear,0,1
"""CNR2066575""","""CID2064483""",294,Dwarka Sector 21,Ashram,28.5519218,77.0585605,28.5724231,77.2585979,19.668678954262298,373.0,moving_help,0.46,1.11,0.016395735577075108,0.5,29.47,10.0,Clear,0,1
"""CNR1428991""","""CID3743645""",63,Punjabi Bagh,Nawada,28.672995,77.1461239,24.8173249,85.5179085,934.9740653856688,264.0,cleaning,0.49,3.78,0.03875929689760472,0.71,29.61,9.0,Clear,0,1
"""CNR4175750""","""CID8152324""",231,Kashmere Gate ISBT,Sultanpur,28.6686963,77.2304228,26.2604732,82.2380532,561.8819289386422,263.0,moving_help,0.58,2.26,0.17425917091257867,0.68,29.67,9.0,Clear,0,1
"""CNR3684469""","""CID5924815""",238,Gurgaon Railway Station,Bahadurgarh,28.4891009,77.0111934,28.6609648,76.8346765,25.73556311680818,404.0,painting,0.6839999999999999,3.16,0.1450088537821292,0.85,29.32,10.0,Clear,0,1
"""CNR3586288""","""CID8981037""",250,Udyog Vihar,Karkarduma,28.6822073,77.0884362,28.6493434,77.3060686,21.545695707012833,67.0,moving_help,0.93,1.77,0.6688410063175056,0.36,,,,0,1
"""CNR4859997""","""CID8583169""",78,Palam Vihar,Maidan Garhi,28.4983353,77.0203007,28.4987734,77.1944475,17.017927418165446,2063.0,moving_help,0.98,2.38,0.16415129784992397,0.47,29.32,10.0,Clear,0,1
"""CNR3673691""","""CID1902087""",83,Ghitorni Village,Jor Bagh,28.4931214,77.1424868,28.5865094,77.2125273,12.435551867512167,253.0,plumbing,0.83,3.41,0.10896379657364728,0.45,29.16,10.0,Clear,0,1
"""CNR8532154""","""CID3218828""",154,Sarojini Nagar,Welcome,28.575817,77.1980786,35.9091368,-80.2540727,12466.003429256487,315.0,plumbing,0.62,3.23,0.9002181843958209,0.68,29.47,9.0,Clear,0,1
"""CNR3128764""","""CID3790596""",230,Vasant Kunj,Kashmere Gate ISBT,28.5292495,77.1541335,28.6686963,77.2304228,17.20178990240125,56.0,cleaning,0.7,3.11,0.9676874396085285,0.71,29.29,10.0,Clear,0,1
"""CNR4065516""","""CID9248522""",97,Noida Sector 18,ITO,28.5707583,77.3260756,34.9656621,139.101729,5792.002958588387,423.0,general_maintenance,0.83,1.48,0.09447983072997491,0.75,29.83,9.0,Clear,0,1
"""CNR1546705""","""CID5974704""",174,Meerut,Jhilmil,29.0018557,77.7679671,28.6757197,77.3123949,57.30826964220947,1634.0,cleaning,0.31200000000000006,1.02,0.203593600314278,0.47,29.03,13.0,Clear,0,1
"""CNR8747314""","""CID2845417""",140,Chanakyapuri,Civil Lines Gurgaon,28.5946775,77.1885212,28.461685,77.0339023,21.13902063107658,269.0,carpentry,0.68,1.16,0.11371982550634074,0.58,29.47,9.0,Clear,0,1
"""CNR7748962""","""CID1861723""",93,Rohini,Gurgaon Railway Station,27.5008961,83.5494732,28.4891009,77.0111934,651.1997515710104,673.0,general_maintenance,0.432,3.62,0.04701624894544768,0.55,29.0,48.0,Clear,0,1
"""CNR2202186""","""CID8089847""",140,Anand Vihar,Moti Nagar,28.646841,77.3160332,28.657859,77.1424288,16.98431394020839,514.0,cleaning,0.59,1.16,0.06289948689445381,0.73,29.77,9.0,Clear,0,1
"""CNR7462352""","""CID2583758""",29,Tilak Nagar,Shivaji Park,28.6365482,77.0964961,19.0272788,72.8383977,1152.6346831869737,447.0,painting,0.58,2.09,0.5452503760749471,0.62,29.56,9.0,Clear,0,1
"""CNR7637809""","""CID4827962""",61,Malviya Nagar,Lal Quila,28.5339201,77.2124474,28.657483,77.2366607,13.941452214512582,410.0,cleaning,0.42,3.41,0.14774582319840138,0.81,29.55,9.0,Clear,0,1
"""CNR7269151""","""CID7316619""",41,Kaushambi,Badshahpur,25.5342456,81.4493567,28.3932757,77.0484201,539.6453263214959,217.0,cleaning,0.504,1.15,0.07863083576257145,0.8,30.41,27.0,Clear,0,1
"""CNR9670596""","""CID2974487""",148,Hero Honda Chowk,Gurgaon Sector 29,28.7404709,77.1658628,28.4669197,77.0671306,31.908105514865202,464.0,cleaning,0.528,1.88,0.1544039908588116,0.49,29.57,9.0,Clear,0,1
"""CNR1930246""","""CID4796570""",247,Ghitorni Village,Indraprastha,28.4931214,77.1424868,28.6206019,77.249551,17.614702663836223,183.0,plumbing,0.69,4.08,3.364190911208098e-05,0.45,29.16,10.0,Clear,0,1
"""CNR6673320""","""CID4721957""",158,Sohna Road,Rohini West,28.3911015,77.0490033,28.7149569,77.115385,36.59008067354622,251.0,cleaning,0.392,2.93,0.09365151468877941,0.63,29.11,12.0,Clear,0,1
"""CNR9884310""","""CID3343797""",295,Moti Nagar,Sarojini Nagar,28.657859,77.1424288,28.575817,77.1980786,10.617445726202227,169.0,moving_help,0.6839999999999999,3.61,0.1170663634584232,0.77,29.63,9.0,Clear,0,1
"""CNR9612336""","""CID4847387""",246,Aya Nagar,Vinobapuri,28.476491,77.1329132,28.565871,77.2492973,15.101993198132595,169.0,cleaning,0.648,3.15,0.1867735523246607,0.72,29.15,10.0,Clear,0,1
"""CNR2544324""","""CID5875327""",296,Vaishali,Vatika Chowk,25.7491702,85.3972164,26.8718646,80.9125355,464.0847077848304,1231.0,plumbing,0.64,4.79,0.014243641409427854,0.82,30.46,36.0,Clear,0,1
"""CNR4060911""","""CID4871173""",179,Sonipat,Vidhan Sabha,28.9953758,77.0233627,26.843382,80.9440184,453.4376394090752,258.0,painting,0.57,3.76,0.2769053795619825,0.39,29.07,12.0,Clear,0,1
"""CNR1250609""","""CID9030626""",258,Hauz Khas,Keshav Puram,28.5498087,77.2077638,28.6889264,77.1616833,16.109827441783533,261.0,moving_help,0.27999999999999997,1.47,0.09318211771638395,0.84,,,,0,1
"""CNR8625142""","""CID5798941""",218,Central Secretariat,Madipur,28.6158758,77.2123449,28.6764752,77.1193599,11.302236671706128,200.0,electrical,0.504,4.35,0.14848143697703456,0.4,29.66,9.0,Clear,0,1
"""CNR6305117""","""CID9207145""",156,Mayur Vihar,Sarojini Nagar,28.6098555,77.2926318,28.575817,77.1980786,9.977370946303104,539.0,cleaning,0.744,3.78,0.8170175581867201,0.84,29.79,9.0,Clear,0,1
"""CNR9275108""","""CID4225655""",120,Lajpat Nagar,Dwarka Sector 21,28.5660924,77.2432851,28.5519218,77.0585605,18.10986273861345,350.0,painting,0.804,2.14,0.6211349477918422,0.8,29.71,9.0,Clear,0,1
"""CNR3562114""","""CID9842877""",264,Shivaji Park,Hero Honda Chowk,19.0272788,72.8383977,28.7404709,77.1658628,1165.916150938551,196.0,general_maintenance,0.768,2.47,0.7779242756801016,0.43,30.0,66.0,Haze,0,1
"""CNR6803403""","""CID4057852""",287,Okhla,Chanakyapuri,28.5636616,77.2890546,28.5946775,77.1885212,10.404939077799284,688.0,moving_help,0.564,4.92,0.14803181585558153,0.58,29.75,9.0,Clear,0,1
"""CNR5925762""","""CID8969183""",39,Gurgaon Sector 29,Ashram,28.4669197,77.0671306,28.5724231,77.2585979,22.080918970183657,69.0,general_maintenance,0.68,4.37,0.14230220930081303,0.85,29.25,11.0,Clear,0,1
"""CNR3385700""","""CID7706461""",188,Khan Market,Hero Honda Chowk,28.5995141,77.2259785,28.7404709,77.1658628,16.7350731020521,505.0,cleaning,0.536,3.59,0.05510914339467515,0.6,29.66,9.0,Clear,0,1
"""CNR6512002""","""CID5238210""",242,Golf Course Road,Mayur Vihar,39.4450672,-77.927756,28.6098555,77.2926318,12024.331572542153,421.0,painting,0.64,2.37,0.6354549311229994,0.39,8.31,51.0,Clear,0,1
"""CNR1113280""","""CID8638590""",83,Keshav Puram,Rohini West,28.6889264,77.1616833,28.7149569,77.115385,5.363617637885798,709.0,general_maintenance,0.6,3.41,0.5241690335296707,0.43,29.61,9.0,Clear,0,1
"""CNR1069469""","""CID1498236""",205,Shastri Park,Kalkaji,28.6684339,77.2505301,28.5469476,77.258801,13.532767827376016,389.0,cleaning,0.612,4.77,0.2372447462001063,0.65,29.74,9.0,Clear,0,1
"""CNR7921045""","""CID1506171""",144,Jor Bagh,IMT Manesar,28.5865094,77.2125273,28.3671851,76.920669,37.530384819105294,229.0,moving_help,0.74,4.04,0.03980012635001327,0.83,29.66,9.0,Clear,0,1
"""CNR5195127""","""CID9096742""",279,Panchsheel Park,New Colony,28.5423747,77.2210916,26.7944934,82.204727,527.8060415359381,598.0,general_maintenance,0.43200000000000005,3.47,0.012756842207559725,0.47,29.55,9.0,Clear,0,1
"""CNR7124993""","""CID4339857""",182,Mundka,Raj Nagar Extension,28.6819261,77.0308105,26.898316,75.7759015,233.60326498484383,323.0,cleaning,0.98,2.72,0.6360116549436982,0.63,29.47,10.0,Clear,0,1
"""CNR3223113""","""CID3726422""",12,GTB Nagar,Maidan Garhi,28.6981333,77.2063998,28.4987734,77.1944475,22.19849994167351,76.0,plumbing,0.46799999999999997,2.1,0.4093867158838482,0.42,29.65,9.0,Clear,0,1
"""CNR5381300""","""CID3963750""",292,Rajiv Chowk,Barakhamba Road,28.6314022,77.2193791,28.6263693,77.2306802,1.2368428550362462,163.0,cleaning,0.48,1.63,0.10732727787791306,0.71,29.66,9.0,Clear,0,1
"""CNR2583687""","""CID6128360""",57,Saket A Block,Noida Extension,28.528163,77.2048771,,,10.88,430.0,moving_help,0.36,1.41,0.2341378475746092,0.69,29.55,9.0,Clear,0,1
"""CNR4172634""","""CID4684417""",154,India Gate,Sultanpur,28.6129332,77.2294928,26.2604732,82.2380532,559.1476724523728,409.0,painting,0.64,3.23,0.23978959266453106,0.44,29.66,9.0,Clear,0,1
"""CNR3013777""","""CID7391419""",92,Madipur,Tilak Nagar,28.6764752,77.1193599,28.6365482,77.0964961,4.968681801070661,522.0,plumbing,0.36,1.58,0.11382901408645157,0.79,29.59,9.0,Clear,0,1
"""CNR1123448""","""CID3638910""",90,Vasant Kunj,Qutub Minar,28.5292495,77.1541335,28.524413,77.1854501,3.1063868917123787,308.0,cleaning,0.41,2.3,0.18609234358141494,0.69,29.29,10.0,Clear,0,1
"""CNR4229762""","""CID4583918""",4,Mandi House,Vishwavidyalaya,28.6255149,77.2341926,26.4964612,80.2674068,381.34713023523403,133.0,cleaning,0.54,2.59,0.1862008762619275,0.63,29.59,9.0,Clear,0,1
"""CNR2022798""","""CID4746842""",221,Hauz Rani,Patel Chowk,28.5291809,77.2117586,28.6229664,77.214031,10.430832321922358,178.0,cleaning,0.45599999999999996,4.28,0.130090877660988,0.81,,,,0,1
"""CNR1669732""","""CID9460122""",144,Okhla,Civil Lines Gurgaon,28.5636616,77.2890546,28.461685,77.0339023,27.388099851874085,337.0,electrical,0.69,4.04,0.7241375542972892,0.38,29.75,9.0,Clear,0,1
"""CNR5395085""","""CID4529548""",22,Khandsa,Shastri Nagar,28.4533282,77.0195396,28.6700885,77.1818589,28.848579118766942,925.0,cleaning,0.96,4.89,0.7742636004905998,0.55,29.19,11.0,Clear,0,1
"""CNR2798036""","""CID4054925""",192,Akshardham,Kanhaiya Nagar,28.6125167,77.2773184,28.6824082,77.1647754,13.453931992733688,77.0,general_maintenance,0.42,2.59,0.664396195950359,0.48,29.79,9.0,Clear,0,1
"""CNR6340603""","""CID7805866""",107,Kashmere Gate,Kadarpur,28.6668141,77.2290549,24.2015553,77.7437817,499.14988649616504,100.0,cleaning,0.30400000000000005,1.82,0.28367932859590705,0.67,29.67,9.0,Clear,0,1
"""CNR1522683""","""CID2133538""",220,South Extension,Palam Vihar,28.5685664,77.2205677,28.4983353,77.0203007,21.064929333984654,533.0,electrical,0.33,4.12,0.9188644180381464,0.36,29.65,9.0,Clear,0,1
"""CNR8825765""","""CID4713950""",239,Shivaji Park,Noida Film City,19.0272788,72.8383977,28.57407,77.3139374,1154.7509533424818,455.0,painting,0.6839999999999999,2.47,0.21063326197085844,0.62,30.0,66.0,Haze,0,1
"""CNR5531031""","""CID2023296""",218,Narsinghpur,Arjangarh,22.934556,79.0867849,28.4787294,77.1209508,647.1415105517718,190.0,moving_help,0.9239999999999999,4.35,0.16948545366454032,0.36,28.64,30.0,Clear,0,1
"""CNR2351962""","""CID6147742""",39,Malviya Nagar,DLF City Court,28.5339201,77.2124474,10.0166321,76.3444988,2061.018831911184,628.0,electrical,0.41,4.37,0.20742576166550902,0.59,29.55,9.0,Clear,0,1
"""CNR3826932""","""CID4329814""",245,Gurgaon Sector 29,Govindpuri,28.4669197,77.0671306,26.4536771,80.312879,390.701492941836,835.0,cleaning,0.63,1.08,0.24901554516036983,0.85,29.25,11.0,Clear,0,1
"""CNR9285258""","""CID9595465""",150,Lajpat Nagar,Seelampur,28.5660924,77.2432851,28.6698165,77.2668137,11.760031293027604,312.0,cleaning,0.35,1.33,0.46985337991917914,0.37,29.71,9.0,Clear,0,1
"""CNR6167816""","""CID3698122""",30,DLF Phase 3,IGI Airport,28.4935677,77.093661,28.5564626,77.0866995,7.026586117663578,176.0,moving_help,0.88,2.96,0.03325733050626114,0.64,29.31,10.0,Clear,0,1
"""CNR9044141""","""CID7202434""",161,Govindpuri,Rajiv Nagar,26.4536771,80.312879,20.2507628,85.7826009,887.1369206210564,158.0,cleaning,0.69,2.78,0.11345353722468335,0.57,30.08,27.0,Clear,0,1
"""CNR9321343""","""CID8969251""",104,Jor Bagh,Vidhan Sabha,28.5865094,77.2125273,26.843382,80.9440184,415.2870453551862,327.0,painting,0.36,3.84,0.28309586864423475,0.74,29.66,9.0,Clear,0,1
"""CNR7233145""","""CID5749937""",158,Hauz Khas,Shahdara,28.5498087,77.2077638,28.6758661,77.2985078,16.581281286907107,911.0,cleaning,0.288,2.93,0.0408598719580807,0.5,,,,0,1
"""CNR1321582""","""CID8051164""",134,Tughlakabad,DLF Phase 3,28.5034421,77.2970508,28.4935677,77.093661,19.905836129330083,666.0,plumbing,0.35,1.79,0.1538274852071946,0.69,29.49,9.0,Clear,0,1
"""CNR4303762""","""CID7139652""",54,Vasant Kunj,Janakpuri,28.5292495,77.1541335,28.6219272,77.0874757,12.188836888646989,204.0,cleaning,0.98,1.01,0.06768910347890804,0.75,29.29,10.0,Clear,0,1
"""CNR5659016""","""CID5625273""",36,Connaught Place,Ghitorni Village,28.6314022,77.2193791,28.4931214,77.1424868,17.111907530562874,476.0,moving_help,0.77,1.52,0.04606890369593995,0.95,29.66,9.0,Clear,0,1
"""CNR4437572""","""CID7221225""",131,Shastri Park,Indirapuram,28.6684339,77.2505301,28.6423908,77.3684892,11.868649042237353,673.0,carpentry,0.48,4.61,0.2629017326793283,0.42,29.74,9.0,Clear,0,1
"""CNR2573020""","""CID1234460""",80,Bhikaji Cama Place,Kashmere Gate ISBT,28.5702618,77.1878709,28.6686963,77.2304228,11.706977927582365,220.0,electrical,0.756,2.76,0.2080417249237287,0.61,29.52,9.0,Clear,0,1
"""CNR1203531""","""CID1241794""",272,Palam Vihar,Lajpat Nagar,28.4983353,77.0203007,28.5660924,77.2432851,23.04951880192106,724.0,plumbing,0.48,3.36,0.1933838209092079,0.36,29.32,10.0,Clear,0,1
"""CNR2308409""","""CID6730915""",120,Kirti Nagar,AIIMS,28.6545409,77.1513605,28.5668602,77.2078058,11.198935954747526,174.0,moving_help,0.9239999999999999,2.14,0.17148343040552566,0.78,29.63,9.0,Clear,0,1
"""CNR5848938""","""CID7054663""",134,Vasant Kunj,Sushant Lok,28.5292495,77.1541335,28.4706634,77.0798127,9.756240235361785,109.0,moving_help,0.99,1.79,0.21580271684597171,0.71,29.29,10.0,Clear,0,1
"""CNR8510892""","""CID7154622""",205,Pragati Maidan,Vasant Kunj,28.6172378,77.2434616,28.5292495,77.1541335,13.107852675255886,613.0,plumbing,0.972,4.77,0.22868856002431331,0.5,29.71,9.0,Clear,0,1
"""CNR9094294""","""CID8909696""",265,Delhi Gate,Malviya Nagar,28.6392174,77.2407795,28.5339201,77.2124474,12.030885057639445,702.0,cleaning,1.02,2.86,0.11109207791425335,0.8,29.66,9.0,Clear,0,1
"""CNR4692432""","""CID2711581""",233,Akshardham,Paschim Vihar,28.6125167,77.2773184,28.6695782,77.095956,18.801930810915813,814.0,painting,0.52,1.29,0.1179213584040319,0.51,29.79,9.0,Clear,0,1
"""CNR5546490""","""CID4381354""",28,Tis Hazari,Nawada,28.6671626,77.2166306,24.8173249,85.5179085,928.483576897959,326.0,painting,0.53,4.53,0.5180383388503056,0.71,29.67,9.0,Clear,0,1
"""CNR5452833""","""CID9289310""",58,Chirag Delhi,Azadpur,28.5381411,77.2280694,28.7057821,77.1819488,19.176695366794007,567.0,moving_help,0.53,4.16,0.2588289463988042,0.38,29.55,9.0,Clear,0,1
"""CNR7311135""","""CID8350200""",29,Arjangarh,Pitampura,28.4787294,77.1209508,28.6995123,77.1301047,24.566202060833792,465.0,cleaning,0.45,2.09,0.040408811656160545,0.66,29.15,10.0,Clear,0,1
"""CNR5826604""","""CID8980159""",33,Tilak Nagar,Tis Hazari,28.6365482,77.0964961,28.6671626,77.2166306,12.206878807214293,269.0,moving_help,0.44,2.54,0.7293315322086112,0.81,29.56,9.0,Clear,0,1
"""CNR7992720""","""CID2507322""",108,India Gate,Moolchand,28.6129332,77.2294928,30.3184099,78.0689451,206.31803364417308,400.0,moving_help,0.55,3.73,0.008947167868777238,0.82,29.66,9.0,Clear,0,1
"""CNR1615161""","""CID1777551""",272,Connaught Place,Punjabi Bagh,28.6314022,77.2193791,28.672995,77.1461239,8.51385926975273,77.0,cleaning,0.44,3.36,0.15260780547032957,0.95,29.66,9.0,Clear,0,1
"""CNR7874896""","""CID4160218""",191,Tughlakabad,ITO,28.5034421,77.2970508,34.9656621,139.101729,5797.617043681903,480.0,cleaning,0.35,1.05,0.2576490878898623,0.79,29.49,9.0,Clear,0,1
"""CNR3031913""","""CID5222736""",81,Lok Kalyan Marg,Ghitorni Village,28.5973513,77.2110967,28.4931214,77.1424868,13.38793629810034,216.0,moving_help,0.496,2.32,0.27813139543784965,0.59,29.66,9.0,Clear,0,1
"""CNR4661480""","""CID5374220""",82,Central Secretariat,Badarpur,28.6158758,77.2123449,28.4932633,77.3030303,16.25831090735089,324.0,carpentry,0.78,3.99,0.2530405129465032,0.51,29.66,9.0,Clear,0,1
"""CNR9433367""","""CID6188952""",96,Palam Vihar,India Gate,28.4983353,77.0203007,28.6129332,77.2294928,24.079471835108915,178.0,electrical,0.636,1.75,0.22911498498919908,0.62,29.32,10.0,Clear,0,1
